appId,labels,type,taxId,isZoonotic,hostClass,taxRank,communityId,taxOrder,displayLabel,pageRankSotu,louvainCommunityId,communityColorCodes,sourceAppId,hostCount,hostCountNormalized
u275103,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,,,
u292569,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,229,Durnavirales,Durnavirales,1.0,282,9,,,
u134036,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,549,0,,,
u368715,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,230,Durnavirales,Durnavirales,0.0,608,10,,,
u696081,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,231,Durnavirales,Durnavirales,0.0,609,0,,,
u482954,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,232,Durnavirales,Durnavirales,0.0,610,1,,,
u236372,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,,,
u238089,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,,,
u293151,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,,,
u18285,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,549,0,u18285,2.0,0.0
u850318,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,208,0,u850318,1.0,0.0
u964814,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,233,Durnavirales,Durnavirales,0.0,616,2,,,
u691725,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u691725,1.0,0.0
u401579,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,234,Durnavirales,Durnavirales,0.0,618,3,,,
u163316,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,282,0,u163316,2.0,0.0
u891749,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,235,Durnavirales,Durnavirales,0.0,620,4,,,
u592303,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u592303,2.0,0.0
u118068,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,208,0,u118068,1.0,0.0
u19204,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u19204,2.0,0.0
u950783,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,236,Durnavirales,Durnavirales,0.0,624,5,,,
u648086,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,237,Durnavirales,Durnavirales,0.0,625,6,,,
u464317,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,208,0,u464317,11.0,10.0
u13498,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,,,
u992242,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,238,Durnavirales,Durnavirales,0.0,628,7,,,
u888122,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,399,0,u888122,1.0,0.0
u817475,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,239,Durnavirales,Durnavirales,0.0,630,8,,,
u389160,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,240,Durnavirales,Durnavirales,0.0,631,9,,,
u948716,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,282,0,u948716,1.0,0.0
u134524,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,241,Durnavirales,Durnavirales,1.0,549,10,,,
u175903,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,549,0,u175903,1.0,0.0
u237288,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,176,Durnavirales,Durnavirales,0.0,549,0,,,
u261906,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,549,0,u261906,2.0,0.0
u127849,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,176,Durnavirales,Durnavirales,0.0,549,0,,,
u127057,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,0.0,549,0,u127057,2.0,0.0
u683515,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,242,Durnavirales,Durnavirales,0.0,639,0,,,
u54306,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,0,Durnavirales,Durnavirales,1.0,549,0,u54306,2.0,0.0
u2539,"['Palmprint', 'SOTU']",SOTU,1980493,False,nan,no rank,0,Bunyavirales,Bunyavirales,0.0,282,0,u2539,1.0,0.0
u17499,"['Palmprint', 'SOTU']",SOTU,201490,False,nan,species,11,Reovirales,Reovirales,0.0,19,0,,,
u8719,"['Palmprint', 'SOTU']",SOTU,290008,True,nan,no rank,0,Mononegavirales,Mononegavirales,0.0,857,0,u8719,1.0,0.0
u258,"['Palmprint', 'SOTU']",SOTU,59301,True,nan,species,0,Martellivirales,Martellivirales,1.0,193,0,u258,6.0,0.0
u38468,"['Palmprint', 'SOTU']",SOTU,152219,True,nan,no rank,243,Mononegavirales,Mononegavirales,0.0,193,1,,,
u5190,"['Palmprint', 'SOTU']",SOTU,152219,True,nan,no rank,243,Mononegavirales,Mononegavirales,1.0,193,1,,,
u19626,"['Palmprint', 'SOTU']",SOTU,629735,False,nan,no rank,34,Bunyavirales,Bunyavirales,0.0,215,1,u19626,1.0,0.0
u7256,"['Palmprint', 'SOTU']",SOTU,11137,True,nan,species,0,Nidovirales,Nidovirales,1.0,282,0,u7256,8.0,10.0
u4687,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,0.0,208,0,u4687,1.0,0.0
u2449,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,0.0,208,0,,,
u198452,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,0.0,208,0,,,
u198969,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,1.0,208,0,,,
u618960,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,0.0,208,0,u618960,1.0,0.0
u655859,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,1.0,282,0,u655859,5.0,0.0
u11178,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,0.0,208,0,u11178,1.0,0.0
u792303,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,0.0,208,0,u792303,1.0,0.0
u303211,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,4.0,193,0,u303211,26.0,20.0
u174487,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,244,Reovirales,Reovirales,1.0,208,2,,,
u18720,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,0.0,208,0,,,
u491643,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,1.0,208,0,u491643,8.0,10.0
u15152,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,0.0,208,0,u15152,1.0,0.0
u28250,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,0.0,208,0,,,
u285409,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,1.0,208,0,u285409,1.0,0.0
u266165,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,0.0,208,0,,,
u823709,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,1.0,208,0,u823709,3.0,0.0
u760703,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,1.0,208,0,u760703,4.0,0.0
u18825,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,0,Reovirales,Reovirales,0.0,208,0,,,
u973577,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,245,Reovirales,Reovirales,0.0,668,3,,,
u5029,"['Palmprint', 'SOTU']",SOTU,38837,True,nan,species,0,Amarillovirales,Amarillovirales,0.0,208,0,,,
u592585,"['Palmprint', 'SOTU']",SOTU,12542,True,nan,species,246,Amarillovirales,Amarillovirales,0.0,670,4,,,
u5475,"['Palmprint', 'SOTU']",SOTU,64285,True,nan,species,0,Amarillovirales,Amarillovirales,0.0,208,0,,,
u814919,"['Palmprint', 'SOTU']",SOTU,147712,False,nan,species,0,Picornavirales,Picornavirales,1.0,193,0,u814919,4.0,0.0
u266312,"['Palmprint', 'SOTU']",SOTU,147712,False,nan,species,247,Picornavirales,Picornavirales,0.0,673,5,,,
u3243,"['Palmprint', 'SOTU']",SOTU,147712,False,nan,species,0,Picornavirales,Picornavirales,1.0,208,0,u3243,4.0,0.0
u98207,"['Palmprint', 'SOTU']",SOTU,147712,False,nan,species,248,Picornavirales,Picornavirales,0.0,675,6,,,
u45689,"['Palmprint', 'SOTU']",SOTU,147712,False,nan,species,249,Picornavirales,Picornavirales,0.0,208,7,,,
u498697,"['Palmprint', 'SOTU']",SOTU,11034,True,nan,species,250,Martellivirales,Martellivirales,0.0,677,8,,,
u719641,"['Palmprint', 'SOTU']",SOTU,11034,True,nan,species,251,Martellivirales,Martellivirales,0.0,678,9,,,
u16775,"['Palmprint', 'SOTU']",SOTU,11034,True,nan,species,0,Martellivirales,Martellivirales,1.0,193,0,u16775,5.0,0.0
u137647,"['Palmprint', 'SOTU']",SOTU,11034,True,nan,species,252,Martellivirales,Martellivirales,0.0,680,10,,,
u151385,"['Palmprint', 'SOTU']",SOTU,11034,True,nan,species,0,Martellivirales,Martellivirales,2.0,193,0,u151385,4.0,0.0
u3166,"['Palmprint', 'SOTU']",SOTU,1678230,True,nan,species,1,Bunyavirales,Bunyavirales,0.0,164,1,u3166,2.0,0.0
u7112,"['Palmprint', 'SOTU']",SOTU,292278,True,nan,no rank,1,Bunyavirales,Bunyavirales,0.0,164,1,u7112,1.0,0.0
u932721,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,253,Picornavirales,Picornavirales,0.0,684,0,,,
u2133,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,0,Picornavirales,Picornavirales,0.0,208,0,u2133,1.0,0.0
u998385,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,254,Picornavirales,Picornavirales,0.0,686,1,,,
u2740,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,0,Picornavirales,Picornavirales,1.0,193,0,u2740,6.0,0.0
u1058387,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,255,Picornavirales,Picornavirales,0.0,688,2,,,
u430772,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,256,Picornavirales,Picornavirales,0.0,689,3,,,
u972008,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,0,Picornavirales,Picornavirales,0.0,208,0,u972008,1.0,0.0
u36766,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,0,Picornavirales,Picornavirales,0.0,193,0,u36766,2.0,0.0
u8055,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,0,Picornavirales,Picornavirales,1.0,193,0,u8055,1.0,0.0
u29403,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,0,Picornavirales,Picornavirales,0.0,208,0,u29403,1.0,0.0
u29610,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,0,Picornavirales,Picornavirales,1.0,208,0,u29610,8.0,10.0
u522875,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,257,Picornavirales,Picornavirales,0.0,695,4,,,
u37877,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,0,Picornavirales,Picornavirales,1.0,208,0,u37877,6.0,0.0
u972337,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,0,Picornavirales,Picornavirales,0.0,208,0,u972337,2.0,0.0
u3250,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,0,Picornavirales,Picornavirales,1.0,208,0,u3250,5.0,0.0
u4497,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,0,Picornavirales,Picornavirales,1.0,208,0,u4497,2.0,0.0
u916774,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,0,Picornavirales,Picornavirales,0.0,193,0,u916774,3.0,0.0
u686595,"['Palmprint', 'SOTU']",SOTU,688436,False,nan,species,258,Articulavirales,Articulavirales,0.0,701,5,,,
u25189,"['Palmprint', 'SOTU']",SOTU,688436,False,nan,species,0,Articulavirales,Articulavirales,0.0,193,0,u25189,1.0,0.0
u13039,"['Palmprint', 'SOTU']",SOTU,380433,False,nan,no rank,0,Mononegavirales,Mononegavirales,0.0,857,0,,,
u15499,"['Palmprint', 'SOTU']",SOTU,92129,False,nan,no rank,0,Mononegavirales,Mononegavirales,0.0,193,0,u15499,1.0,0.0
u754,"['Palmprint', 'SOTU']",SOTU,186540,False,nan,species,0,Mononegavirales,Mononegavirales,0.0,193,0,u754,1.0,0.0
u23519,"['Palmprint', 'SOTU']",SOTU,64300,True,nan,species,40,Amarillovirales,Amarillovirales,2.0,208,7,,,
u781695,"['Palmprint', 'SOTU']",SOTU,46839,True,nan,no rank,0,Reovirales,Reovirales,0.0,282,0,u781695,1.0,0.0
u718542,"['Palmprint', 'SOTU']",SOTU,46839,True,nan,no rank,0,Reovirales,Reovirales,0.0,19,0,u718542,1.0,0.0
u687848,"['Palmprint', 'SOTU']",SOTU,46839,True,nan,no rank,259,Reovirales,Reovirales,1.0,888,6,u687848,1.0,0.0
u708769,"['Palmprint', 'SOTU']",SOTU,46839,True,nan,no rank,260,Reovirales,Reovirales,0.0,710,7,,,
u428681,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,261,Stellavirales,Stellavirales,0.0,711,8,,,
u582294,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,0.0,282,0,u582294,2.0,0.0
u874340,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,262,Stellavirales,Stellavirales,0.0,713,9,,,
u896319,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,1.0,282,0,u896319,9.0,10.0
u851981,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,0.0,282,0,u851981,4.0,0.0
u1013662,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,0.0,282,0,u1013662,3.0,0.0
u1054557,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,0.0,282,0,u1054557,1.0,0.0
u24121,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,1.0,282,0,u24121,1.0,0.0
u17107,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,0.0,282,0,u17107,1.0,0.0
u550190,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,263,Stellavirales,Stellavirales,0.0,720,10,,,
u7892,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,1.0,282,0,u7892,2.0,0.0
u492552,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,0.0,282,0,u492552,1.0,0.0
u118871,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,0.0,193,0,u118871,1.0,0.0
u37868,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,1.0,282,0,u37868,8.0,10.0
u232264,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,148,Stellavirales,Stellavirales,1.0,282,5,,,
u501640,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,0.0,208,0,u501640,1.0,0.0
u189209,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,1.0,282,0,u189209,2.0,0.0
u24285,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,1.0,282,0,u24285,13.0,10.0
u327480,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,264,Stellavirales,Stellavirales,0.0,729,0,,,
u655660,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,265,Stellavirales,Stellavirales,0.0,730,1,,,
u416424,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,1.0,282,0,u416424,4.0,0.0
u877453,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,266,Stellavirales,Stellavirales,0.0,732,2,,,
u916935,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,0.0,282,0,u916935,1.0,0.0
u1031306,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,0.0,208,0,u1031306,1.0,0.0
u556668,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,267,Stellavirales,Stellavirales,0.0,735,3,,,
u230589,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,268,Stellavirales,Stellavirales,0.0,736,4,,,
u460607,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,0.0,282,0,u460607,3.0,0.0
u191472,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,148,Stellavirales,Stellavirales,1.0,282,5,u191472,1.0,0.0
u259922,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,1.0,282,0,u259922,11.0,10.0
u1051646,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,0.0,282,0,u1051646,1.0,0.0
u17125,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,0,Stellavirales,Stellavirales,1.0,282,0,u17125,9.0,10.0
356,"['Taxon', 'Host']",Taxon,356,nan,Bacteria,order,0,Hyphomicrobiales,Hyphomicrobiales,1.0,193,0,,,
1118,['Taxon'],Taxon,1118,nan,Bacteria,order,0,Chroococcales,Chroococcales,1.0,399,0,,,
1385,['Taxon'],Taxon,1385,nan,Bacteria,order,0,Bacillales,Bacillales,1.0,399,0,,,
2085,['Taxon'],Taxon,2085,nan,Bacteria,order,0,Mycoplasmatales,Mycoplasmatales,1.0,193,0,,,
2266,['Taxon'],Taxon,2266,nan,Other,order,0,Thermoproteales,Thermoproteales,0.0,399,0,,,
3042,['Taxon'],Taxon,3042,nan,Plant,order,0,Chlamydomonadales,Chlamydomonadales,0.0,399,0,,,
3215,['Taxon'],Taxon,3215,nan,Plant,order,0,Funariales,Funariales,1.0,282,0,,,
3502,['Taxon'],Taxon,3502,nan,Plant,order,0,Fagales,Fagales,1.0,399,0,,,
3646,['Taxon'],Taxon,3646,nan,Plant,order,0,Malpighiales,Malpighiales,1.0,399,0,,,
3699,['Taxon'],Taxon,3699,nan,Plant,order,0,Brassicales,Brassicales,3.0,193,0,,,
3744,['Taxon'],Taxon,3744,nan,Plant,order,0,Rosales,Rosales,2.0,282,0,,,
4069,['Taxon'],Taxon,4069,nan,Plant,order,0,Solanales,Solanales,2.0,193,0,,,
4143,['Taxon'],Taxon,4143,nan,Plant,order,0,Lamiales,Lamiales,1.0,399,0,,,
4209,['Taxon'],Taxon,4209,nan,Plant,order,0,Asterales,Asterales,1.0,399,0,,,
4618,['Taxon'],Taxon,4618,nan,Plant,order,0,Zingiberales,Zingiberales,1.0,399,0,,,
4892,['Taxon'],Taxon,4892,nan,Fungi,order,0,Saccharomycetales,Saccharomycetales,2.0,193,0,,,
5042,['Taxon'],Taxon,5042,nan,Fungi,order,0,Eurotiales,Eurotiales,1.0,399,0,,,
5125,"['Taxon', 'Host']",Taxon,5125,nan,Fungi,order,0,Hypocreales,Hypocreales,0.0,399,0,,,
5178,['Taxon'],Taxon,5178,nan,Fungi,order,0,Helotiales,Helotiales,1.0,399,0,,,
5338,"['Taxon', 'Host']",Taxon,5338,nan,Fungi,order,0,Agaricales,Agaricales,0.0,399,0,,,
5819,['Taxon'],Taxon,5819,nan,Parasite,order,0,Haemosporida,Haemosporida,1.0,399,0,,,
6236,['Taxon'],Taxon,6236,nan,Other,order,0,Rhabditida,Rhabditida,1.0,193,0,,,
6562,['Taxon'],Taxon,6562,nan,Other,order,0,Ostreida,Ostreida,0.0,399,0,,,
6638,['Taxon'],Taxon,6638,nan,Other,order,0,Octopoda,Octopoda,1.0,857,0,,,
6683,['Taxon'],Taxon,6683,nan,Anthropod,order,0,Decapoda,Decapoda,1.0,399,0,,,
6935,['Taxon'],Taxon,6935,nan,Anthropod,order,0,Ixodida,Ixodida,1.0,19,0,,,
7041,"['Taxon', 'Host']",Taxon,7041,nan,Anthropod,order,0,Coleoptera,Coleoptera,0.0,193,0,,,
7088,"['Taxon', 'Host']",Taxon,7088,nan,Anthropod,order,0,Lepidoptera,Lepidoptera,1.0,399,0,,,
7147,"['Taxon', 'Host']",Taxon,7147,nan,Anthropod,order,0,Diptera,Diptera,4.0,193,0,,,
7399,"['Taxon', 'Host']",Taxon,7399,nan,Anthropod,order,0,Hymenoptera,Hymenoptera,2.0,399,0,,,
7524,"['Taxon', 'Host']",Taxon,7524,nan,Anthropod,order,0,Hemiptera,Hemiptera,1.0,399,0,,,
7952,['Taxon'],Taxon,7952,nan,Fish-like,order,0,Cypriniformes,Cypriniformes,3.0,282,0,,,
7995,['Taxon'],Taxon,7995,nan,Fish-like,order,113,Siluriformes,Siluriformes,1.0,399,3,,,
8006,['Taxon'],Taxon,8006,nan,Fish-like,order,0,Salmoniformes,Salmoniformes,1.0,193,0,,,
8111,['Taxon'],Taxon,8111,nan,Fish-like,order,0,Perciformes,Perciformes,1.0,399,0,,,
8252,"['Taxon', 'Host']",Taxon,8252,nan,Fish-like,order,0,Pleuronectiformes,Pleuronectiformes,1.0,282,0,,,
8459,['Taxon'],Taxon,8459,nan,Fish-like,order,0,Testudines,Testudines,1.0,193,0,,,
8509,"['Taxon', 'Host']",Taxon,8509,nan,Fish-like,order,0,Squamata,Squamata,0.0,399,0,,,
8826,['Taxon'],Taxon,8826,nan,Fish-like,order,0,Anseriformes,Anseriformes,1.0,282,0,,,
8929,['Taxon'],Taxon,8929,nan,Fish-like,order,0,Columbiformes,Columbiformes,0.0,399,0,,,
8976,['Taxon'],Taxon,8976,nan,Fish-like,order,0,Galliformes,Galliformes,3.0,399,0,,,
9126,"['Taxon', 'Host']",Taxon,9126,nan,Fish-like,order,0,Passeriformes,Passeriformes,1.0,282,0,,,
9362,['Taxon'],Taxon,9362,nan,Mammal,order,0,Eulipotyphla,Eulipotyphla,1.0,399,0,,,
9392,['Taxon'],Taxon,9392,nan,Mammal,order,0,Scandentia,Scandentia,0.0,399,0,,,
9397,"['Taxon', 'Host']",Taxon,9397,nan,Mammal,order,0,Chiroptera,Chiroptera,1.0,282,0,,,
9443,['Taxon'],Taxon,9443,nan,Mammal,order,0,Primates,Primates,17.0,193,0,,,
9787,['Taxon'],Taxon,9787,nan,Mammal,order,0,Perissodactyla,Perissodactyla,1.0,399,0,,,
9971,['Taxon'],Taxon,9971,nan,Mammal,order,0,Pholidota,Pholidota,1.0,193,0,,,
9975,['Taxon'],Taxon,9975,nan,Mammal,order,0,Lagomorpha,Lagomorpha,1.0,282,0,,,
9989,"['Taxon', 'Host']",Taxon,9989,nan,Mammal,order,0,Rodentia,Rodentia,16.0,208,0,,,
11157,['Taxon'],Taxon,11157,nan,Virus,order,0,Mononegavirales,Mononegavirales,2.0,193,0,,,
31022,['Taxon'],Taxon,31022,nan,Fish-like,order,0,Tetraodontiformes,Tetraodontiformes,0.0,399,0,,,
31277,['Taxon'],Taxon,31277,nan,Parasite,order,0,Hymenostomatida,Hymenostomatida,0.0,399,0,,,
32003,"['Taxon', 'Host']",Taxon,32003,nan,Bacteria,order,0,Nitrosomonadales,Nitrosomonadales,0.0,399,0,,,
33554,['Taxon'],Taxon,33554,nan,Mammal,order,0,Carnivora,Carnivora,2.0,193,0,,,
36750,['Taxon'],Taxon,36750,nan,Fungi,order,0,Glomerales,Glomerales,0.0,193,0,,,
38605,['Taxon'],Taxon,38605,nan,Mammal,order,0,Didelphimorphia,Didelphimorphia,0.0,399,0,,,
38748,['Taxon'],Taxon,38748,nan,Other,order,0,Naviculales,Naviculales,0.0,193,0,,,
38820,['Taxon'],Taxon,38820,nan,Plant,order,0,Poales,Poales,5.0,193,0,,,
40551,['Taxon'],Taxon,40551,nan,Plant,order,0,Arecales,Arecales,0.0,399,0,,,
41166,['Taxon'],Taxon,41166,nan,Other,order,0,Valvatida,Valvatida,0.0,399,0,,,
41937,['Taxon'],Taxon,41937,nan,Plant,order,0,Sapindales,Sapindales,1.0,399,0,,,
41938,['Taxon'],Taxon,41938,nan,Plant,order,0,Malvales,Malvales,1.0,399,0,,,
41944,['Taxon'],Taxon,41944,nan,Plant,order,0,Myrtales,Myrtales,0.0,399,0,,,
41945,['Taxon'],Taxon,41945,nan,Plant,order,0,Ericales,Ericales,0.0,399,0,,,
71239,['Taxon'],Taxon,71239,nan,Plant,order,0,Cucurbitales,Cucurbitales,1.0,193,0,,,
72025,['Taxon'],Taxon,72025,nan,Plant,order,0,Fabales,Fabales,2.0,193,0,,,
72274,"['Taxon', 'Host']",Taxon,72274,nan,Bacteria,order,0,Pseudomonadales,Pseudomonadales,2.0,282,0,,,
73496,['Taxon'],Taxon,73496,nan,Plant,order,0,Asparagales,Asparagales,0.0,399,0,,,
75739,['Taxon'],Taxon,75739,nan,Parasite,order,0,Eucoccidiorida,Eucoccidiorida,1.0,208,0,,,
76804,"['Taxon', 'Host']",Taxon,76804,nan,Virus,order,0,Nidovirales,Nidovirales,1.0,399,0,,,
80840,"['Taxon', 'Host']",Taxon,80840,nan,Bacteria,order,0,Burkholderiales,Burkholderiales,5.0,208,0,,,
83136,['Taxon'],Taxon,83136,nan,Anthropod,order,28,Trombidiformes,Trombidiformes,1.0,208,6,,,
85004,['Taxon'],Taxon,85004,nan,Bacteria,order,0,Bifidobacteriales,Bifidobacteriales,1.0,282,0,,,
85006,['Taxon'],Taxon,85006,nan,Bacteria,order,0,Micrococcales,Micrococcales,0.0,399,0,,,
85007,['Taxon'],Taxon,85007,nan,Bacteria,order,0,Mycobacteriales,Mycobacteriales,1.0,399,0,,,
91347,"['Taxon', 'Host']",Taxon,91347,nan,Bacteria,order,0,Enterobacterales,Enterobacterales,2.0,208,0,,,
91561,['Taxon'],Taxon,91561,nan,Mammal,order,0,Artiodactyla,Artiodactyla,11.0,282,0,,,
94695,['Taxon'],Taxon,94695,nan,Other,order,0,Methanosarcinales,Methanosarcinales,1.0,193,0,,,
106218,['Taxon'],Taxon,106218,nan,Other,order,0,Pectinida,Pectinida,0.0,399,0,,,
129912,['Taxon'],Taxon,129912,nan,Fish-like,order,0,Syngnathiformes,Syngnathiformes,1.0,399,0,,,
