appId,labels,type,taxId,isZoonotic,hostClass,taxRank,communityId,taxOrder,displayLabel,pageRankSotu,louvainCommunityId,zoonoticColorCodes,communityColorCodes,sourceAppId,hostCount,hostCountNormalized
u230585,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,292,Durnavirales,u230585,0.2166104214706923,604.0,1,6,,,
u130249,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u130249,0.188401125550233,604.0,1,1,,,
u946442,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,333,Durnavirales,u946442,0.15000000000000002,562.0,1,3,,,
u11550,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,275,Durnavirales,u11550,0.15000000000000002,482.0,1,0,u11550,1.0,0.0
u64094,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u64094,0.17143115034696574,435.0,1,0,,,
u684408,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,334,Durnavirales,u684408,0.15000000000000002,565.0,1,4,,,
u773284,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,335,Durnavirales,u773284,0.15000000000000002,566.0,1,5,,,
u883959,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,336,Durnavirales,u883959,0.15000000000000002,567.0,1,6,,,
u99287,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,277,Durnavirales,u99287,0.15000000000000002,485.0,1,2,u99287,3.0,0.0
u140522,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u140522,0.17050808339692466,435.0,1,0,,,
u227542,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,337,Durnavirales,u227542,1.1876350519030097,435.0,1,7,,,
u265050,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,292,Durnavirales,u265050,1.2426263006274068,604.0,1,6,,,
u96358,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u96358,0.41940354341422453,435.0,1,0,,,
u899296,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,338,Durnavirales,u899296,0.15000000000000002,573.0,1,8,,,
u688747,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,339,Durnavirales,u688747,0.15000000000000002,574.0,1,9,,,
u843595,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,340,Durnavirales,u843595,0.15000000000000002,575.0,1,10,,,
u1036577,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,341,Durnavirales,u1036577,0.15000000000000002,576.0,1,0,,,
u712143,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,342,Durnavirales,u712143,0.15000000000000002,577.0,1,1,u712143,1.0,0.0
u259712,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,277,Durnavirales,u259712,0.2755247275542484,485.0,1,2,u259712,1.0,0.0
u198165,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,275,Durnavirales,u198165,0.7972536788833428,482.0,1,0,u198165,1.0,0.0
u11435,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u11435,0.1733826374805707,435.0,1,0,u11435,1.0,0.0
u622542,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,343,Durnavirales,u622542,0.15000000000000002,581.0,1,2,,,
u1053892,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,344,Durnavirales,u1053892,0.15000000000000002,582.0,1,3,,,
u994615,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,345,Durnavirales,u994615,0.15000000000000002,583.0,1,4,,,
u1054761,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,346,Durnavirales,u1054761,0.15000000000000002,584.0,1,5,,,
u236419,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u236419,0.27875448850605566,435.0,1,0,,,
u993885,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,347,Durnavirales,u993885,0.15000000000000002,586.0,1,6,,,
u547944,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,348,Durnavirales,u547944,0.15000000000000002,587.0,1,7,,,
u179645,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,292,Durnavirales,u179645,0.27159189850482685,604.0,1,6,,,
u142278,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u142278,0.20182696213339754,435.0,1,0,u142278,1.0,0.0
u173580,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u173580,0.2543487860992507,435.0,1,0,,,
u1075117,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,349,Durnavirales,u1075117,0.15000000000000002,591.0,1,8,,,
u867909,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,350,Durnavirales,u867909,0.15000000000000002,592.0,1,9,,,
u731707,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,351,Durnavirales,u731707,0.15000000000000002,593.0,1,10,,,
u933646,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,352,Durnavirales,u933646,0.15000000000000002,594.0,1,0,,,
u798111,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,353,Durnavirales,u798111,0.15000000000000002,595.0,1,1,,,
u689532,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,354,Durnavirales,u689532,0.15000000000000002,596.0,1,2,,,
u933647,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,355,Durnavirales,u933647,0.15000000000000002,597.0,1,3,,,
u77705,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u77705,0.34785980579735065,435.0,1,0,,,
u870411,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,356,Durnavirales,u870411,0.15000000000000002,599.0,1,4,,,
u880467,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,357,Durnavirales,u880467,0.15000000000000002,600.0,1,5,,,
u828768,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,358,Durnavirales,u828768,0.15000000000000002,601.0,1,6,,,
u59849,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u59849,0.5930082446911872,435.0,1,0,,,
u97371,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u97371,0.8642698481832977,435.0,1,0,,,
u191348,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,359,Durnavirales,u191348,0.340405377856159,604.0,1,7,,,
u275103,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u275103,0.19475663327524753,435.0,1,0,,,
u292569,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u292569,0.7473460969458514,435.0,1,0,,,
u134036,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u134036,0.19935423261089363,604.0,1,1,,,
u368715,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,360,Durnavirales,u368715,0.15000000000000002,608.0,1,8,,,
u696081,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,361,Durnavirales,u696081,0.15000000000000002,609.0,1,9,,,
u482954,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,362,Durnavirales,u482954,0.15000000000000002,610.0,1,10,,,
u236372,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u236372,0.1965827170910271,435.0,1,0,,,
u238089,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u238089,0.24081806277553447,435.0,1,0,,,
u293151,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,258,Durnavirales,u293151,0.32553809585252186,604.0,1,5,,,
u18285,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u18285,0.15818144236817797,604.0,1,1,u18285,2.0,0.0
u850318,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,363,Durnavirales,u850318,0.15000000000000002,615.0,1,0,u850318,1.0,0.0
u964814,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,364,Durnavirales,u964814,0.15000000000000002,616.0,1,1,,,
u691725,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,365,Durnavirales,u691725,0.15000000000000002,617.0,1,2,,,
u401579,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,366,Durnavirales,u401579,0.15000000000000002,618.0,1,3,,,
u163316,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u163316,0.23279449373342895,435.0,1,0,u163316,1.0,0.0
u891749,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,367,Durnavirales,u891749,0.15000000000000002,620.0,1,4,,,
u592303,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,368,Durnavirales,u592303,0.15000000000000002,621.0,1,5,u592303,1.0,0.0
u118068,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,275,Durnavirales,u118068,0.15000000000000002,482.0,1,0,u118068,1.0,0.0
u19204,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,369,Durnavirales,u19204,0.15000000000000002,623.0,1,6,u19204,2.0,0.0
u950783,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,370,Durnavirales,u950783,0.15000000000000002,624.0,1,7,,,
u648086,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,371,Durnavirales,u648086,0.15000000000000002,625.0,1,8,,,
u464317,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,372,Durnavirales,u464317,0.15000000000000002,626.0,1,9,u464317,7.0,0.0
u13498,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,253,Durnavirales,u13498,0.1548062679637409,435.0,1,0,,,
u992242,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,373,Durnavirales,u992242,0.15000000000000002,628.0,1,10,,,
u888122,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,374,Durnavirales,u888122,0.15000000000000002,629.0,1,0,,,
u817475,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,375,Durnavirales,u817475,0.15000000000000002,630.0,1,1,,,
u389160,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,376,Durnavirales,u389160,0.15000000000000002,631.0,1,2,,,
u948716,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,377,Durnavirales,u948716,0.15000000000000002,632.0,1,3,u948716,1.0,0.0
u134524,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u134524,1.3259308170189683,604.0,1,1,,,
u175903,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u175903,0.5726278386885154,604.0,1,1,,,
u237288,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,292,Durnavirales,u237288,0.16243896558751084,604.0,1,6,,,
u261906,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u261906,0.47796565545223024,604.0,1,1,,,
u127849,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,292,Durnavirales,u127849,0.29665350497638127,604.0,1,6,,,
u127057,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u127057,0.17384912793832716,604.0,1,1,,,
u683515,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,378,Durnavirales,u683515,0.15000000000000002,639.0,1,4,,,
u54306,"['Palmprint', 'SOTU']",SOTU,145856,True,nan,no rank,265,Durnavirales,u54306,0.30949797606161494,604.0,1,1,u54306,1.0,0.0
u2539,"['Palmprint', 'SOTU']",SOTU,1980493,False,nan,no rank,379,Bunyavirales,u2539,0.15000000000000002,641.0,0,5,u2539,1.0,0.0
u17499,"['Palmprint', 'SOTU']",SOTU,201490,False,nan,species,19,Reovirales,u17499,0.18527733753727818,5.0,0,8,,,
u8719,"['Palmprint', 'SOTU']",SOTU,290008,True,nan,no rank,0,Mononegavirales,u8719,0.23397031825458992,163.0,1,0,u8719,1.0,0.0
u258,"['Palmprint', 'SOTU']",SOTU,59301,True,nan,species,32,Martellivirales,u258,0.15000000000000002,193.0,1,10,u258,5.0,0.0
u38468,"['Palmprint', 'SOTU']",SOTU,152219,True,nan,no rank,79,Mononegavirales,u38468,0.32206282322421315,188.0,1,2,,,
u5190,"['Palmprint', 'SOTU']",SOTU,152219,True,nan,no rank,79,Mononegavirales,u5190,0.5783814783709346,188.0,1,2,,,
u19626,"['Palmprint', 'SOTU']",SOTU,629735,False,nan,no rank,58,Bunyavirales,u19626,0.3329663886746754,215.0,0,3,u19626,1.0,0.0
u7256,"['Palmprint', 'SOTU']",SOTU,11137,True,nan,species,380,Nidovirales,u7256,0.15000000000000002,648.0,1,6,u7256,4.0,0.0
u4687,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,381,Reovirales,u4687,0.28567065404206393,80.0,1,7,,,
u2449,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,381,Reovirales,u2449,0.1784096225570635,80.0,1,7,,,
u198452,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,381,Reovirales,u198452,0.3498852229386076,80.0,1,7,,,
u198969,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,381,Reovirales,u198969,0.505575155386403,80.0,1,7,,,
u618960,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,382,Reovirales,u618960,0.15000000000000002,653.0,1,8,u618960,1.0,0.0
u655859,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,383,Reovirales,u655859,0.15000000000000002,654.0,1,9,u655859,3.0,0.0
u11178,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,381,Reovirales,u11178,0.19744447896050862,80.0,1,7,u11178,1.0,0.0
u792303,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,384,Reovirales,u792303,0.15000000000000002,656.0,1,10,u792303,1.0,0.0
u303211,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,385,Reovirales,u303211,0.15000000000000002,657.0,1,0,u303211,20.0,10.0
u174487,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,381,Reovirales,u174487,1.289408782360391,80.0,1,7,u174487,1.0,0.0
u18720,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,381,Reovirales,u18720,0.15000000000000002,80.0,1,7,,,
u491643,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,386,Reovirales,u491643,0.15000000000000002,660.0,1,1,u491643,7.0,0.0
u15152,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,381,Reovirales,u15152,0.16341591112246204,80.0,1,7,u15152,1.0,0.0
u28250,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,381,Reovirales,u28250,0.24519950545148275,80.0,1,7,,,
u285409,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,381,Reovirales,u285409,0.7503335578962504,80.0,1,7,u285409,1.0,0.0
u266165,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,381,Reovirales,u266165,0.33065366859550477,80.0,1,7,,,
u823709,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,387,Reovirales,u823709,0.15000000000000002,665.0,1,2,u823709,3.0,0.0
u760703,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,388,Reovirales,u760703,0.15000000000000002,666.0,1,3,u760703,4.0,0.0
u18825,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,381,Reovirales,u18825,0.16603802357867933,80.0,1,7,,,
u973577,"['Palmprint', 'SOTU']",SOTU,28875,True,nan,species,389,Reovirales,u973577,0.15000000000000002,668.0,1,4,,,
u5029,"['Palmprint', 'SOTU']",SOTU,38837,True,nan,species,2,Amarillovirales,u5029,0.15982813151597455,208.0,1,2,,,
u592585,"['Palmprint', 'SOTU']",SOTU,12542,True,nan,species,390,Amarillovirales,u592585,0.15000000000000002,670.0,1,5,,,
u5475,"['Palmprint', 'SOTU']",SOTU,64285,True,nan,species,2,Amarillovirales,u5475,0.17218075086581666,208.0,1,2,,,
u814919,"['Palmprint', 'SOTU']",SOTU,147712,False,nan,species,391,Picornavirales,u814919,0.15000000000000002,672.0,0,6,u814919,4.0,0.0
u266312,"['Palmprint', 'SOTU']",SOTU,147712,False,nan,species,392,Picornavirales,u266312,0.15000000000000002,673.0,0,7,,,
u3243,"['Palmprint', 'SOTU']",SOTU,147712,False,nan,species,393,Picornavirales,u3243,0.15000000000000002,676.0,0,8,u3243,4.0,0.0
u98207,"['Palmprint', 'SOTU']",SOTU,147712,False,nan,species,394,Picornavirales,u98207,0.15000000000000002,675.0,0,9,,,
u45689,"['Palmprint', 'SOTU']",SOTU,147712,False,nan,species,393,Picornavirales,u45689,0.3463165951519345,676.0,0,8,,,
u498697,"['Palmprint', 'SOTU']",SOTU,11034,True,nan,species,395,Martellivirales,u498697,0.15000000000000002,677.0,1,10,,,
u719641,"['Palmprint', 'SOTU']",SOTU,11034,True,nan,species,396,Martellivirales,u719641,0.15000000000000002,678.0,1,0,,,
u16775,"['Palmprint', 'SOTU']",SOTU,11034,True,nan,species,32,Martellivirales,u16775,0.1720542956311867,193.0,1,10,u16775,4.0,0.0
u137647,"['Palmprint', 'SOTU']",SOTU,11034,True,nan,species,397,Martellivirales,u137647,0.15000000000000002,680.0,1,1,,,
u151385,"['Palmprint', 'SOTU']",SOTU,11034,True,nan,species,398,Martellivirales,u151385,0.8229658246246584,193.0,1,2,u151385,3.0,0.0
u3166,"['Palmprint', 'SOTU']",SOTU,1678230,True,nan,species,1,Bunyavirales,u3166,0.23240028839160692,24.0,1,1,u3166,2.0,0.0
u7112,"['Palmprint', 'SOTU']",SOTU,292278,True,nan,no rank,1,Bunyavirales,u7112,0.27661314669919257,24.0,1,1,u7112,1.0,0.0
u932721,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,399,Picornavirales,u932721,0.15000000000000002,684.0,0,3,,,
u2133,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,400,Picornavirales,u2133,0.23275291679583182,676.0,0,4,u2133,1.0,0.0
u998385,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,401,Picornavirales,u998385,0.15000000000000002,686.0,0,5,,,
u2740,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,402,Picornavirales,u2740,0.19071678321678326,676.0,0,6,u2740,6.0,0.0
u1058387,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,403,Picornavirales,u1058387,0.15000000000000002,688.0,0,7,,,
u430772,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,404,Picornavirales,u430772,0.15000000000000002,689.0,0,8,,,
u972008,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,405,Picornavirales,u972008,0.15000000000000002,690.0,0,9,u972008,1.0,0.0
u36766,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,402,Picornavirales,u36766,0.15000000000000002,676.0,0,6,u36766,2.0,0.0
u8055,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,402,Picornavirales,u8055,0.3559719537326107,676.0,0,6,u8055,1.0,0.0
u29403,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,400,Picornavirales,u29403,0.1891922169811321,676.0,0,4,,,
u29610,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,400,Picornavirales,u29610,0.4764696276262721,676.0,0,4,u29610,5.0,0.0
u522875,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,406,Picornavirales,u522875,0.15000000000000002,695.0,0,10,,,
u37877,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,400,Picornavirales,u37877,0.6754907025853464,676.0,0,4,u37877,4.0,0.0
u972337,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,407,Picornavirales,u972337,0.15000000000000002,697.0,0,0,u972337,1.0,0.0
u3250,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,400,Picornavirales,u3250,0.15000000000000002,676.0,0,4,u3250,3.0,0.0
u4497,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,402,Picornavirales,u4497,0.27567344558070367,676.0,0,6,u4497,2.0,0.0
u916774,"['Palmprint', 'SOTU']",SOTU,147711,False,nan,species,408,Picornavirales,u916774,0.15000000000000002,700.0,0,1,u916774,3.0,0.0
u686595,"['Palmprint', 'SOTU']",SOTU,688436,False,nan,species,409,Articulavirales,u686595,0.15000000000000002,701.0,0,2,,,
u25189,"['Palmprint', 'SOTU']",SOTU,688436,False,nan,species,99,Articulavirales,u25189,0.15000000000000002,183.0,0,0,u25189,1.0,0.0
u13039,"['Palmprint', 'SOTU']",SOTU,380433,False,nan,no rank,0,Mononegavirales,u13039,0.15719252382312912,163.0,0,0,,,
u15499,"['Palmprint', 'SOTU']",SOTU,92129,False,nan,no rank,410,Mononegavirales,u15499,0.2792616714991367,188.0,0,3,u15499,1.0,0.0
u754,"['Palmprint', 'SOTU']",SOTU,186540,False,nan,species,411,Mononegavirales,u754,0.1696188066992324,188.0,0,4,u754,1.0,0.0
u23519,"['Palmprint', 'SOTU']",SOTU,64300,True,nan,species,2,Amarillovirales,u23519,1.368580707700897,208.0,1,2,,,
u781695,"['Palmprint', 'SOTU']",SOTU,46839,True,nan,no rank,412,Reovirales,u781695,0.15000000000000002,707.0,1,5,u781695,2.0,0.0
u718542,"['Palmprint', 'SOTU']",SOTU,46839,True,nan,no rank,413,Reovirales,u718542,0.15000000000000002,708.0,1,6,u718542,1.0,0.0
u687848,"['Palmprint', 'SOTU']",SOTU,46839,True,nan,no rank,414,Reovirales,u687848,0.15000000000000002,709.0,1,7,u687848,1.0,0.0
u708769,"['Palmprint', 'SOTU']",SOTU,46839,True,nan,no rank,415,Reovirales,u708769,0.15000000000000002,710.0,1,8,u708769,1.0,0.0
u428681,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,416,Stellavirales,u428681,0.15000000000000002,711.0,0,9,,,
u582294,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,417,Stellavirales,u582294,0.15000000000000002,712.0,0,10,u582294,1.0,0.0
u874340,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,418,Stellavirales,u874340,0.15000000000000002,713.0,0,0,,,
u896319,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,419,Stellavirales,u896319,0.15000000000000002,714.0,0,1,u896319,7.0,0.0
u851981,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,420,Stellavirales,u851981,0.15000000000000002,715.0,0,2,u851981,2.0,0.0
u1013662,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,421,Stellavirales,u1013662,0.15000000000000002,716.0,0,3,u1013662,1.0,0.0
u1054557,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,422,Stellavirales,u1054557,0.15000000000000002,717.0,0,4,,,
u24121,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,28,Stellavirales,u24121,0.343277694234396,126.0,0,6,,,
u17107,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,28,Stellavirales,u17107,0.2234383487079427,126.0,0,6,u17107,1.0,0.0
u550190,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,423,Stellavirales,u550190,0.15000000000000002,720.0,0,5,,,
u7892,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,28,Stellavirales,u7892,0.7532254194314357,126.0,0,6,u7892,1.0,0.0
u492552,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,424,Stellavirales,u492552,0.15000000000000002,722.0,0,6,,,
u118871,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,425,Stellavirales,u118871,0.15000000000000002,723.0,0,7,u118871,1.0,0.0
u37868,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,28,Stellavirales,u37868,0.15000000000000002,126.0,0,6,u37868,4.0,0.0
u232264,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,63,Stellavirales,u232264,0.5768061733006911,126.0,0,8,,,
u501640,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,426,Stellavirales,u501640,0.15000000000000002,726.0,0,8,,,
u189209,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,28,Stellavirales,u189209,0.9874001768454602,126.0,0,6,,,
u24285,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,63,Stellavirales,u24285,0.15000000000000002,126.0,0,8,u24285,10.0,10.0
u327480,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,427,Stellavirales,u327480,0.15000000000000002,729.0,0,9,,,
u655660,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,428,Stellavirales,u655660,0.15000000000000002,730.0,0,10,,,
u416424,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,429,Stellavirales,u416424,0.15000000000000002,731.0,0,0,u416424,1.0,0.0
u877453,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,430,Stellavirales,u877453,0.15000000000000002,732.0,0,1,,,
u916935,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,431,Stellavirales,u916935,0.15000000000000002,733.0,0,2,u916935,1.0,0.0
u1031306,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,432,Stellavirales,u1031306,0.15000000000000002,734.0,0,3,,,
u556668,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,433,Stellavirales,u556668,0.15000000000000002,735.0,0,4,,,
u230589,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,434,Stellavirales,u230589,0.15000000000000002,736.0,0,5,,,
u460607,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,435,Stellavirales,u460607,0.15000000000000002,737.0,0,6,u460607,1.0,0.0
u191472,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,63,Stellavirales,u191472,0.32303795774677363,126.0,0,8,,,
u259922,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,436,Stellavirales,u259922,0.15000000000000002,739.0,0,7,u259922,8.0,10.0
u1051646,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,437,Stellavirales,u1051646,0.15000000000000002,740.0,0,8,,,
u17125,"['Palmprint', 'SOTU']",SOTU,1239567,False,nan,species,28,Stellavirales,u17125,0.2568556384596036,126.0,0,6,u17125,5.0,0.0
29,['Taxon'],Taxon,29,nan,Bacteria,order,438,Myxococcales,Myxococcales,nan,nan,2,9,,,
356,"['Taxon', 'Host']",Taxon,356,nan,Bacteria,order,438,Hyphomicrobiales,Hyphomicrobiales,nan,nan,2,9,,,
1385,['Taxon'],Taxon,1385,nan,Bacteria,order,438,Bacillales,Bacillales,nan,nan,2,9,,,
2085,['Taxon'],Taxon,2085,nan,Bacteria,order,438,Mycoplasmatales,Mycoplasmatales,nan,nan,2,9,,,
3042,['Taxon'],Taxon,3042,nan,Plant,order,438,Chlamydomonadales,Chlamydomonadales,nan,nan,2,9,,,
3215,['Taxon'],Taxon,3215,nan,Plant,order,438,Funariales,Funariales,nan,nan,2,9,,,
3502,['Taxon'],Taxon,3502,nan,Plant,order,438,Fagales,Fagales,nan,nan,2,9,,,
3646,['Taxon'],Taxon,3646,nan,Plant,order,438,Malpighiales,Malpighiales,nan,nan,2,9,,,
3699,['Taxon'],Taxon,3699,nan,Plant,order,438,Brassicales,Brassicales,nan,nan,2,9,,,
3744,['Taxon'],Taxon,3744,nan,Plant,order,438,Rosales,Rosales,nan,nan,2,9,,,
4036,['Taxon'],Taxon,4036,nan,Plant,order,438,Apiales,Apiales,nan,nan,2,9,,,
